mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.17188866138458253,0.0020692572751529197,0.03723053932189942,0.0005650374635999225,26,{'estimator__n_estimators': 26},0.7916666666666667,0.850877192982456,0.8787185354691077,0.9244851258581236,0.9176201372997712,0.9016018306636153,0.917620137299771,0.8764302059496567,0.9221967963386727,0.8695652173913043,0.8850781845919146,0.0394626290820152,12
0.18890643119812012,0.012256144172638853,0.03842093944549561,0.0007018702861751969,27,{'estimator__n_estimators': 27},0.7938596491228072,0.844298245614035,0.8627002288329519,0.9244851258581236,0.9221967963386729,0.9016018306636155,0.9199084668192219,0.8535469107551487,0.919908466819222,0.8489702517162471,0.8791475972540045,0.04249812852614943,131
0.18228237628936766,0.0015156015127630988,0.03920764923095703,0.0004976132604933856,28,{'estimator__n_estimators': 28},0.7894736842105263,0.8333333333333334,0.8718535469107551,0.9176201372997712,0.919908466819222,0.9038901601830662,0.919908466819222,0.8535469107551487,0.9176201372997712,0.8581235697940504,0.8785278413424867,0.04264092940632652,135
0.1944436550140381,0.009287203111502638,0.040481042861938474,0.0005980960777056963,29,{'estimator__n_estimators': 29},0.7850877192982457,0.8421052631578947,0.8718535469107551,0.9176201372997712,0.9244851258581236,0.8993135011441646,0.9199084668192219,0.860411899313501,0.917620137299771,0.8558352402745996,0.8794241037376048,0.04272025570633159,128
0.1939875841140747,0.0016498116787898058,0.04125688076019287,0.0008256469366971434,30,{'estimator__n_estimators': 30},0.7916666666666667,0.8399122807017544,0.8718535469107551,0.9221967963386727,0.9336384439359267,0.8993135011441646,0.9153318077803203,0.8718535469107551,0.9130434782608695,0.8718535469107551,0.883066361556064,0.04109226580556991,63
0.20593013763427734,0.007475541774922948,0.042602157592773436,0.0005234142811475779,31,{'estimator__n_estimators': 31},0.7960526315789475,0.8442982456140351,0.8649885583524027,0.9199084668192219,0.9290617848970251,0.9038901601830664,0.9176201372997712,0.8558352402745996,0.9176201372997712,0.8558352402745993,0.8805110602593439,0.04136836035704525,120
0.21448893547058107,0.013645614016522457,0.04360074996948242,0.000561754839676624,32,{'estimator__n_estimators': 32},0.7894736842105264,0.8442982456140351,0.8787185354691077,0.9221967963386727,0.9221967963386727,0.9016018306636155,0.9221967963386729,0.8718535469107551,0.9107551487414188,0.8535469107551489,0.8816838291380626,0.041186498050615104,102
0.21896729469299317,0.010327783610236181,0.04434952735900879,0.0007869658196009283,33,{'estimator__n_estimators': 33},0.7916666666666667,0.8442982456140351,0.8695652173913043,0.9221967963386727,0.9244851258581236,0.9016018306636155,0.9130434782608695,0.8672768878718536,0.9153318077803203,0.8558352402745996,0.8805301296720061,0.04061480491237976,119
0.21882917881011962,0.003450919160006512,0.045593976974487305,0.0010755146297310482,34,{'estimator__n_estimators': 34},0.7894736842105263,0.8464912280701755,0.8672768878718534,0.9221967963386729,0.9176201372997712,0.906178489702517,0.9290617848970253,0.860411899313501,0.9153318077803203,0.8695652173913043,0.8823607932875668,0.04177694006162754,85
0.22631282806396485,0.005580445673350375,0.04605288505554199,0.0004406836144880994,35,{'estimator__n_estimators': 35},0.7894736842105264,0.8399122807017543,0.874141876430206,0.9199084668192219,0.9336384439359267,0.9016018306636155,0.9153318077803203,0.8627002288329519,0.9221967963386727,0.8581235697940504,0.8817028985507246,0.04307032863698365,101
0.2360825777053833,0.010009593879949093,0.047551751136779785,0.0006598647422565435,36,{'estimator__n_estimators': 36},0.7850877192982457,0.8442982456140351,0.874141876430206,0.9176201372997712,0.9267734553775744,0.9016018306636155,0.9221967963386729,0.8581235697940504,0.9199084668192219,0.8558352402745996,0.8805587337909992,0.0433815527317694,118
0.23767876625061035,0.004883819104723303,0.04851510524749756,0.000670623103319512,37,{'estimator__n_estimators': 37},0.7916666666666667,0.837719298245614,0.8718535469107551,0.9199084668192219,0.9153318077803203,0.9016018306636155,0.9153318077803203,0.8466819221967963,0.9176201372997712,0.8512585812356978,0.8768974065598778,0.04179470737004855,140
0.243188214302063,0.0029300651988437725,0.04892423152923584,0.0003216311425829584,38,{'estimator__n_estimators': 38},0.7894736842105263,0.8377192982456142,0.8832951945080091,0.9176201372997712,0.9244851258581236,0.8993135011441646,0.919908466819222,0.8627002288329519,0.9221967963386727,0.8489702517162471,0.8805682684973302,0.04288693949544535,117
0.2490189790725708,0.0053518140480734505,0.05039036273956299,0.0004445915879661664,39,{'estimator__n_estimators': 39},0.7916666666666666,0.8442982456140351,0.8832951945080091,0.9130434782608696,0.9290617848970253,0.9016018306636155,0.9221967963386729,0.8627002288329519,0.9153318077803203,0.8558352402745996,0.8819031273836766,0.04114574783698035,97
0.2616626739501953,0.01125890170744096,0.051523780822753905,0.0007286906054177228,40,{'estimator__n_estimators': 40},0.7850877192982457,0.8464912280701754,0.8810068649885584,0.9176201372997712,0.9153318077803203,0.9038901601830662,0.9244851258581237,0.874141876430206,0.9244851258581236,0.8558352402745996,0.882837528604119,0.042263618054054555,69
0.26886255741119386,0.016469435916967378,0.053235983848571776,0.0009017603799523996,41,{'estimator__n_estimators': 41},0.793859649122807,0.8333333333333334,0.8695652173913043,0.9221967963386727,0.9221967963386727,0.9016018306636155,0.9221967963386727,0.8535469107551487,0.9153318077803203,0.8695652173913044,0.8803394355453851,0.041917783292647774,122
0.27066330909729003,0.006379664281480376,0.05362999439239502,0.000900737233639935,42,{'estimator__n_estimators': 42},0.7894736842105264,0.8486842105263158,0.8695652173913043,0.9199084668192219,0.9244851258581236,0.9038901601830662,0.9176201372997712,0.8649885583524027,0.9130434782608695,0.8718535469107551,0.8823512585812356,0.040212559237207554,86
0.27559528350830076,0.01119587034340921,0.05416214466094971,0.0004241581407859835,43,{'estimator__n_estimators': 43},0.787280701754386,0.8355263157894736,0.8741418764302058,0.9267734553775743,0.931350114416476,0.9016018306636155,0.9267734553775743,0.8581235697940504,0.9199084668192219,0.8672768878718534,0.8828756674294432,0.044987250342392336,67
0.2812376022338867,0.011604887044591169,0.055181360244750975,0.0006360076753247074,44,{'estimator__n_estimators': 44},0.7960526315789473,0.8464912280701754,0.874141876430206,0.9221967963386729,0.9199084668192219,0.9038901601830662,0.9199084668192219,0.8627002288329519,0.9176201372997712,0.8672768878718536,0.8830186880244089,0.03940343451602912,65
0.2842902660369873,0.0022664100948724514,0.056007766723632814,0.0004143738664267039,45,{'estimator__n_estimators': 45},0.7916666666666667,0.8333333333333333,0.8695652173913043,0.9153318077803203,0.919908466819222,0.9038901601830662,0.9313501144164757,0.8558352402745996,0.9153318077803203,0.8604118993135013,0.8796624713958809,0.042840241945185965,127
0.2973112344741821,0.01188228855576703,0.057512211799621585,0.0007563666175842211,46,{'estimator__n_estimators': 46},0.7894736842105264,0.8377192982456139,0.8718535469107551,0.9267734553775744,0.919908466819222,0.9038901601830662,0.9153318077803203,0.8649885583524027,0.9176201372997712,0.8672768878718536,0.8814836003051105,0.04174810119032488,104
0.3059889793395996,0.01527915961428989,0.058710694313049316,0.0010006635065342327,47,{'estimator__n_estimators': 47},0.7894736842105264,0.8442982456140351,0.8718535469107551,0.9199084668192219,0.9199084668192219,0.9038901601830662,0.9221967963386727,0.8581235697940504,0.9199084668192219,0.8443935926773454,0.8793954996186116,0.04290466244461189,129
0.30461511611938474,0.00935265514196323,0.05957953929901123,0.0006375340093077791,48,{'estimator__n_estimators': 48},0.7982456140350876,0.844298245614035,0.860411899313501,0.9244851258581236,0.9221967963386727,0.9038901601830662,0.9244851258581236,0.871853546910755,0.9153318077803203,0.862700228832952,0.8827898550724637,0.04023356969922717,72
0.3070239067077637,0.0017992973706740833,0.06055247783660889,0.0006300023282737707,49,{'estimator__n_estimators': 49},0.7850877192982457,0.8421052631578947,0.8695652173913043,0.9176201372997712,0.9290617848970251,0.9038901601830662,0.919908466819222,0.8672768878718536,0.9153318077803203,0.8581235697940504,0.8807971014492754,0.04292019857386864,114
0.3185786008834839,0.00976265790981417,0.06143341064453125,0.0003227504667855485,50,{'estimator__n_estimators': 50},0.7960526315789473,0.8333333333333331,0.8718535469107551,0.919908466819222,0.931350114416476,0.8993135011441646,0.9221967963386727,0.8787185354691075,0.9199084668192219,0.8649885583524027,0.8837623951182302,0.041656355034927685,42
0.32368252277374265,0.009670247723859604,0.06238844394683838,0.0003695846271065726,51,{'estimator__n_estimators': 51},0.7916666666666667,0.8399122807017544,0.8672768878718534,0.9244851258581236,0.931350114416476,0.9084668192219679,0.9221967963386729,0.8649885583524025,0.919908466819222,0.8627002288329519,0.8832951945080092,0.04334408703361539,53
0.32873151302337644,0.010373938229367661,0.06340794563293457,0.0007006230675644758,52,{'estimator__n_estimators': 52},0.7960526315789475,0.8442982456140351,0.874141876430206,0.9199084668192219,0.931350114416476,0.9038901601830662,0.9221967963386727,0.8627002288329519,0.9199084668192219,0.8604118993135013,0.88348588863463,0.04134134757255489,49
0.33512513637542723,0.009451046831108716,0.06440715789794922,0.00046640042813115423,53,{'estimator__n_estimators': 53},0.7938596491228072,0.8421052631578949,0.8649885583524027,0.9221967963386727,0.9450800915331807,0.9016018306636155,0.9267734553775744,0.8672768878718536,0.9221967963386727,0.8535469107551487,0.8839626239511823,0.044985649833467575,36
0.3405373811721802,0.004580411832333122,0.06523866653442383,0.00048202719028349957,54,{'estimator__n_estimators': 54},0.7894736842105264,0.8421052631578947,0.8810068649885584,0.9267734553775743,0.9221967963386727,0.906178489702517,0.9267734553775743,0.8741418764302058,0.9176201372997712,0.8649885583524027,0.8851258581235697,0.04229140032635871,10
0.3450289726257324,0.0028709086993323686,0.06678767204284668,0.0008474070393932135,55,{'estimator__n_estimators': 55},0.7916666666666666,0.8399122807017543,0.8810068649885584,0.919908466819222,0.931350114416476,0.906178489702517,0.9176201372997712,0.874141876430206,0.9153318077803203,0.8649885583524027,0.8842105263157893,0.04131783771688276,25
0.3544804573059082,0.009245005703213474,0.06700716018676758,0.000683235554309357,56,{'estimator__n_estimators': 56},0.7894736842105264,0.8311403508771931,0.8764302059496567,0.9244851258581236,0.9221967963386727,0.9038901601830662,0.9199084668192219,0.8787185354691075,0.9176201372997712,0.860411899313501,0.882427536231884,0.04273128287613897,80
0.3609487295150757,0.008511251281657136,0.06926584243774414,0.001027830535779347,57,{'estimator__n_estimators': 57},0.7872807017543861,0.844298245614035,0.8741418764302058,0.9199084668192219,0.9359267734553774,0.906178489702517,0.9244851258581236,0.8672768878718536,0.9107551487414188,0.8672768878718536,0.8837528604118992,0.04291774147098998,44
0.36609041690826416,0.009499124918513218,0.0697939157485962,0.00044931774174479083,58,{'estimator__n_estimators': 58},0.7960526315789475,0.8442982456140351,0.8787185354691075,0.9130434782608696,0.9290617848970253,0.8970251716247138,0.9244851258581236,0.8695652173913043,0.9084668192219679,0.8627002288329519,0.8823417238749046,0.039057420584055993,87
0.37193305492401124,0.011270097176530701,0.07012274265289306,0.0006178801033536274,59,{'estimator__n_estimators': 59},0.7982456140350878,0.8333333333333331,0.8649885583524027,0.9199084668192219,0.9267734553775743,0.9016018306636155,0.9221967963386727,0.8695652173913043,0.9199084668192219,0.8627002288329519,0.8819221967963387,0.04132608792620954,95
0.3818910837173462,0.013614161226423043,0.07177596092224121,0.0007874876868393796,60,{'estimator__n_estimators': 60},0.7894736842105264,0.8442982456140351,0.8810068649885584,0.9221967963386727,0.9267734553775743,0.9038901601830664,0.9221967963386727,0.8581235697940504,0.9244851258581236,0.8466819221967963,0.8819126620900077,0.0439559941131417,96
0.3865016460418701,0.011293815904986154,0.07208664417266845,0.0003371662077225566,61,{'estimator__n_estimators': 61},0.7938596491228072,0.8311403508771928,0.8718535469107551,0.9221967963386727,0.9336384439359267,0.9016018306636155,0.9221967963386729,0.8718535469107551,0.9199084668192219,0.8581235697940504,0.8826372997711671,0.043412816284467116,74
0.389614462852478,0.009037056001142608,0.0731874942779541,0.0006420770293317325,62,{'estimator__n_estimators': 62},0.7916666666666667,0.8399122807017543,0.8810068649885584,0.9153318077803203,0.9336384439359267,0.9038901601830662,0.9267734553775743,0.8718535469107551,0.9176201372997712,0.8649885583524027,0.8846681922196795,0.042170836613198454,17
0.3968508243560791,0.010706041631559082,0.0741647720336914,0.0006415535208120783,63,{'estimator__n_estimators': 63},0.787280701754386,0.8464912280701754,0.8718535469107551,0.9199084668192219,0.9267734553775743,0.9016018306636155,0.9130434782608696,0.8672768878718536,0.9153318077803203,0.8535469107551487,0.880310831426392,0.041513897852219275,123
0.401067328453064,0.004120735423479417,0.07516248226165771,0.000632574365323201,64,{'estimator__n_estimators': 64},0.7894736842105263,0.8399122807017544,0.8695652173913043,0.919908466819222,0.931350114416476,0.8993135011441646,0.919908466819222,0.8649885583524027,0.9176201372997712,0.8672768878718534,0.8819317315026696,0.042274484773712,93
0.410027003288269,0.011472851837898158,0.07668559551239014,0.0006035688368143472,65,{'estimator__n_estimators': 65},0.787280701754386,0.8421052631578947,0.874141876430206,0.9153318077803203,0.931350114416476,0.9016018306636155,0.9244851258581236,0.8672768878718534,0.9130434782608695,0.851258581235698,0.8807875667429442,0.04297853992184331,115
0.414564323425293,0.00995182170108133,0.0780207633972168,0.0011043554750335368,66,{'estimator__n_estimators': 66},0.7916666666666667,0.8311403508771928,0.8787185354691075,0.919908466819222,0.9336384439359267,0.9038901601830662,0.9221967963386729,0.8718535469107551,0.9176201372997712,0.8604118993135013,0.8831045003813882,0.04333787823461936,55
0.42289009094238283,0.0129449518474846,0.07848033905029297,0.0005383891702345711,67,{'estimator__n_estimators': 67},0.7916666666666667,0.8442982456140351,0.874141876430206,0.9221967963386727,0.9290617848970251,0.9038901601830662,0.919908466819222,0.8718535469107551,0.9176201372997712,0.8535469107551489,0.882818459191457,0.04191030031935022,71
0.42593142986297605,0.0033571474041262754,0.07952933311462403,0.00077753717379293,68,{'estimator__n_estimators': 68},0.7872807017543861,0.8508771929824562,0.8764302059496567,0.9153318077803203,0.9382151029748284,0.9038901601830662,0.9267734553775743,0.8649885583524027,0.919908466819222,0.8604118993135013,0.8844107551487415,0.04342897132688156,23
0.43127567768096925,0.002268442608923911,0.08082058429718017,0.0008365467838059907,69,{'estimator__n_estimators': 69},0.7894736842105263,0.8508771929824562,0.8787185354691075,0.9176201372997712,0.940503432494279,0.9038901601830662,0.931350114416476,0.8718535469107551,0.9153318077803203,0.8604118993135013,0.886003051106026,0.04320455620671423,2
0.44029221534729,0.01280912178228819,0.0815420389175415,0.0007566283266111371,70,{'estimator__n_estimators': 70},0.7938596491228072,0.837719298245614,0.8695652173913043,0.917620137299771,0.9336384439359268,0.9016018306636155,0.9199084668192219,0.8718535469107551,0.9176201372997712,0.8581235697940504,0.8821510297482839,0.04193129264111266,89
0.44556000232696535,0.012301190268163485,0.08310539722442627,0.0008623518668532845,71,{'estimator__n_estimators': 71},0.7916666666666667,0.8377192982456141,0.8672768878718536,0.9244851258581234,0.9450800915331807,0.9084668192219679,0.9221967963386729,0.8672768878718536,0.9153318077803203,0.8581235697940504,0.8837623951182303,0.04506087383400395,39
0.4523746967315674,0.010164252124327347,0.08380608558654785,0.0009791638850608173,72,{'estimator__n_estimators': 72},0.7960526315789475,0.8399122807017544,0.8764302059496568,0.9199084668192219,0.9290617848970251,0.9016018306636155,0.9199084668192219,0.8718535469107551,0.9176201372997712,0.8695652173913043,0.8841914569031273,0.04017566379378439,26
0.45439877510070803,0.003743917407937253,0.08475751876831054,0.0007962180391766097,73,{'estimator__n_estimators': 73},0.793859649122807,0.8355263157894737,0.8764302059496567,0.9199084668192219,0.931350114416476,0.9016018306636155,0.9244851258581236,0.8741418764302058,0.919908466819222,0.874141876430206,0.8851353928299007,0.041813270505126794,9
0.4669503688812256,0.014851665443625168,0.08623974323272705,0.0008397457745784907,74,{'estimator__n_estimators': 74},0.7894736842105264,0.8355263157894738,0.8787185354691075,0.919908466819222,0.9359267734553777,0.9038901601830662,0.9244851258581236,0.8672768878718536,0.9221967963386727,0.8627002288329519,0.8840102974828377,0.04418780929746266,30
0.46692938804626466,0.0023923128297086084,0.08688750267028808,0.0011627330387769526,75,{'estimator__n_estimators': 75},0.7960526315789475,0.8399122807017544,0.8695652173913043,0.9153318077803203,0.9244851258581236,0.9016018306636155,0.9176201372997712,0.8672768878718536,0.9199084668192219,0.8581235697940504,0.8809877955758963,0.04011936138225765,111
0.4764975309371948,0.012972235840005075,0.08777849674224854,0.0010022599838592332,76,{'estimator__n_estimators': 76},0.7872807017543861,0.8399122807017544,0.8695652173913043,0.9267734553775743,0.9267734553775743,0.8993135011441646,0.9221967963386727,0.8695652173913043,0.919908466819222,0.8718535469107551,0.8833142639206711,0.04301158338624843,51
0.4809064149856567,0.012502507549547247,0.08891136646270752,0.0006676083967823081,77,{'estimator__n_estimators': 77},0.7916666666666667,0.8355263157894736,0.8764302059496567,0.9221967963386729,0.9290617848970251,0.9016018306636155,0.9221967963386729,0.8649885583524027,0.9176201372997712,0.8649885583524027,0.882627765064836,0.04245606771848514,75
0.4825453281402588,0.0033624055609723707,0.09022648334503174,0.0008325769115932295,78,{'estimator__n_estimators': 78},0.7894736842105263,0.8464912280701755,0.8741418764302058,0.9221967963386727,0.9382151029748284,0.9038901601830662,0.9267734553775743,0.8627002288329519,0.9130434782608695,0.8649885583524027,0.8841914569031273,0.04326782497908524,26
0.4961667537689209,0.014281436238524872,0.09061388969421387,0.0009133335231327369,79,{'estimator__n_estimators': 79},0.7938596491228072,0.8355263157894736,0.874141876430206,0.9244851258581236,0.9359267734553777,0.9016018306636155,0.919908466819222,0.8672768878718536,0.9153318077803203,0.8627002288329519,0.8830758962623951,0.04267707393835495,59
0.4965240955352783,0.011004184716260464,0.09196679592132569,0.0007709747608719335,80,{'estimator__n_estimators': 80},0.7982456140350876,0.8442982456140351,0.8718535469107551,0.919908466819222,0.9267734553775743,0.9016018306636153,0.9176201372997712,0.874141876430206,0.9130434782608695,0.862700228832952,0.8830186880244089,0.038757530410029446,65
0.5048681259155273,0.014334113397969918,0.09232375621795655,0.0006526693204748376,81,{'estimator__n_estimators': 81},0.793859649122807,0.8355263157894737,0.874141876430206,0.919908466819222,0.931350114416476,0.9038901601830662,0.9153318077803203,0.8718535469107551,0.9176201372997712,0.8672768878718536,0.883075896262395,0.04126728516603778,60
0.5142401933670044,0.013226319743186185,0.0936539888381958,0.0005989868501924888,82,{'estimator__n_estimators': 82},0.793859649122807,0.8377192982456139,0.8695652173913043,0.9221967963386729,0.9336384439359268,0.9038901601830662,0.919908466819222,0.8672768878718536,0.9153318077803203,0.860411899313501,0.8823798627002286,0.04227889626251426,84
0.5156895399093628,0.012664603523114576,0.09479868412017822,0.0006766770495161345,83,{'estimator__n_estimators': 83},0.8004385964912281,0.8399122807017543,0.8764302059496568,0.9199084668192219,0.9290617848970251,0.906178489702517,0.919908466819222,0.8581235697940504,0.9176201372997712,0.8649885583524027,0.883257055682685,0.04029967902680938,54
0.5208779335021972,0.005939652540292878,0.0956266164779663,0.0007094383452076119,84,{'estimator__n_estimators': 84},0.7894736842105264,0.8421052631578947,0.8695652173913043,0.919908466819222,0.9359267734553777,0.906178489702517,0.9176201372997712,0.860411899313501,0.9153318077803203,0.8649885583524027,0.8821510297482836,0.042862678177496415,90
0.5301979303359985,0.013101455059354585,0.09679088592529297,0.0007607833690655091,85,{'estimator__n_estimators': 85},0.7916666666666667,0.8399122807017545,0.8764302059496567,0.9199084668192219,0.931350114416476,0.906178489702517,0.9267734553775743,0.851258581235698,0.9107551487414188,0.8604118993135013,0.8814645308924485,0.04319644589457587,105
0.5305715560913086,0.002492473110450255,0.09798345565795899,0.0009602650485934976,86,{'estimator__n_estimators': 86},0.7916666666666667,0.8421052631578947,0.874141876430206,0.9199084668192219,0.9359267734553774,0.9038901601830662,0.9221967963386727,0.8672768878718534,0.9084668192219679,0.8604118993135013,0.8825991609458429,0.04199199953419847,79
0.5424988031387329,0.012029248198844824,0.09897499084472657,0.0006984252087133109,87,{'estimator__n_estimators': 87},0.787280701754386,0.8289473684210525,0.874141876430206,0.919908466819222,0.9221967963386727,0.9038901601830662,0.9221967963386727,0.8649885583524027,0.9221967963386727,0.8581235697940504,0.8803871090770403,0.044096614899274675,121
0.5466153621673584,0.013271358597179558,0.10017678737640381,0.0006254581999278462,88,{'estimator__n_estimators': 88},0.7916666666666667,0.831140350877193,0.8718535469107551,0.9176201372997712,0.9336384439359268,0.906178489702517,0.9244851258581236,0.8695652173913043,0.9176201372997712,0.8672768878718536,0.8831045003813882,0.04336203720623063,55
0.5529211759567261,0.012004772963022525,0.10087428092956544,0.0007303476781144292,89,{'estimator__n_estimators': 89},0.7894736842105263,0.8421052631578947,0.8741418764302058,0.9221967963386727,0.9267734553775744,0.906178489702517,0.9244851258581236,0.8672768878718536,0.9176201372997712,0.8695652173913044,0.8839816933638444,0.0422201447389313,32
0.5600848436355591,0.01363520617761459,0.10198543071746827,0.0009072817050999791,90,{'estimator__n_estimators': 90},0.7894736842105264,0.8464912280701755,0.8695652173913043,0.9221967963386727,0.9405034324942791,0.9038901601830662,0.9153318077803203,0.8718535469107551,0.919908466819222,0.8649885583524027,0.8844202898550725,0.04286729740990603,21
0.5688536882400512,0.015362643505579275,0.10313270092010499,0.0009274854533065747,91,{'estimator__n_estimators': 91},0.787280701754386,0.8421052631578947,0.874141876430206,0.9176201372997712,0.9267734553775743,0.9038901601830662,0.919908466819222,0.8695652173913043,0.9199084668192219,0.8627002288329519,0.8823893974065598,0.0421632702595692,82
0.5739986419677734,0.009910834153512453,0.10371065139770508,0.0006952151511770675,92,{'estimator__n_estimators': 92},0.7894736842105264,0.837719298245614,0.8787185354691075,0.9199084668192219,0.931350114416476,0.906178489702517,0.9244851258581236,0.8695652173913043,0.9176201372997712,0.862700228832952,0.8837719298245614,0.04308043688001458,38
0.5743112087249755,0.005907146368640481,0.10482940673828126,0.0005221126411509353,93,{'estimator__n_estimators': 93},0.7894736842105264,0.837719298245614,0.8787185354691075,0.9199084668192219,0.9290617848970251,0.9038901601830662,0.9267734553775743,0.8649885583524027,0.9107551487414186,0.8649885583524027,0.882627765064836,0.042508903217680936,75
