program_name,config,line_coverage,line_covered,total_lines,function_coverage,function_covered,total_functions,branch_coverage,error_cover,time_difference,num_queue_files,num_crash_files
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,c17,74.2,294,396,66.7,2,3,65.07%,UNKNOWN,-1,55,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,c18,73.5,291,396,66.7,2,3,65.07%,UNKNOWN,-1,37,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,c67,74.2,294,396,66.7,2,3,65.55%,UNKNOWN,-1,135,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,c68,74.5,295,396,66.7,2,3,66.03%,UNKNOWN,-1,170,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,c17,0,0,0,0,0,0,7.28%,UNKNOWN,227.91199207305908,90,29
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,c18,0,0,0,0,0,0,7.11%,UNKNOWN,154.2879946231842,95,31
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,c67,0,0,0,0,0,0,7.11%,UNKNOWN,-1,18,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,c68,0,0,0,0,0,0,7.11%,UNKNOWN,-1,18,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,c9,0,0,0,0,0,0,6.27%,UNKNOWN,-1,4,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,c10,0,0,0,0,0,0,6.35%,UNKNOWN,-1,4,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,c59,0,0,0,0,0,0,6.44%,UNKNOWN,-1,13,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,c60,0,0,0,0,0,0,6.35%,UNKNOWN,-1,12,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,c17,0,0,0,0,0,0,6.86%,UNKNOWN,413.07998538017273,146,19
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,c18,0,0,0,0,0,0,7.03%,UNKNOWN,-1,121,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,c67,0,0,0,0,0,0,7.12%,UNKNOWN,-1,136,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,c68,0,0,0,0,0,0,6.36%,UNKNOWN,819.7879712581635,152,5
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,c17,0,0,0,0,0,0,6.95%,UNKNOWN,-1,131,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,c18,0,0,0,0,0,0,6.86%,UNKNOWN,-1,177,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,c67,0,0,0,0,0,0,6.61%,UNKNOWN,-1,136,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,c68,0,0,0,0,0,0,6.61%,UNKNOWN,-1,124,-1
